date,channel,campaign,data_label,impressions,clicks,spend,conversions,orders,revenue,promotion,is_holiday
2024-03-14,Meta Ads,Prospecting & Retargeting,synthetic,45133,1027,418.51,41,33,1813.87,0,0
2024-03-14,Email,Lifecycle,synthetic,18965,671,42.13,49,42,361.19,0,0
2024-03-14,Organic,Content & SEO,synthetic,25415,1436,14.54,79,63,245.77,0,0
2024-03-15,Google Ads,Search & Shopping,synthetic,39223,1184,555.55,56,42,2444.11,0,0
2024-03-15,Meta Ads,Prospecting & Retargeting,synthetic,45059,966,430.10,36,28,1625.42,0,0
2024-03-15,Email,Lifecycle,synthetic,19195,695,42.84,45,34,363.05,0,0
2024-03-15,Organic,Content & SEO,synthetic,23672,1246,15.56,72,57,228.47,0,0
2024-03-16,Google Ads,Search & Shopping,synthetic,30592,983,522.54,50,43,2015.68,0,0
2024-03-16,Meta Ads,Prospecting & Retargeting,synthetic,33951,700,417.74,23,18,1261.90,0,0
2024-03-16,Email,Lifecycle,synthetic,21618,744,43.39,54,46,480.34,0,0
2024-03-16,Organic,Content & SEO,synthetic,29679,1597,15.68,82,72,363.39,0,0
2024-03-17,Google Ads,Search & Shopping,synthetic,29685,911,498.36,46,40,2136.50,0,0
2024-03-17,Meta Ads,Prospecting & Retargeting,synthetic,33430,764,436.59,29,23,1315.28,0,0
2024-03-17,Email,Lifecycle,synthetic,26491,909,45.19,70,56,553.54,0,0
2024-03-17,Organic,Content & SEO,synthetic,25795,1398,15.08,73,62,324.41,0,0
2024-03-18,Google Ads,Search & Shopping,synthetic,49790,1739,620.14,96,86,3523.22,1,0
2024-03-18,Meta Ads,Prospecting & Retargeting,synthetic,48336,1031,403.23,38,31,1740.79,0,0
2024-03-18,Email,Lifecycle,synthetic,20618,691,44.58,51,42,459.61,0,0
2024-03-18,Organic,Content & SEO,synthetic,24662,1334,16.21,75,63,311.69,0,0
2024-03-19,Google Ads,Search & Shopping,synthetic,37529,1210,518.08,59,48,2878.90,0,0
2024-03-19,Meta Ads,Prospecting & Retargeting,synthetic,48898,1027,421.02,40,31,1898.92,0,0
2024-03-19,Email,Lifecycle,synthetic,17556,585,45.32,43,34,408.20,0,0
2024-03-19,Organic,Content & SEO,synthetic,26483,1384,14.50,72,58,296.64,0,0
2024-03-20,Google Ads,Search & Shopping,synthetic,34633,1110,519.19,48,41,2599.85,0,0
2024-03-20,Meta Ads,Prospecting & Retargeting,synthetic,52085,1149,404.14,45,37,1631.12,0,0
2024-03-20,Email,Lifecycle,synthetic,19664,713,43.04,48,39,413.38,0,0
2024-03-20,Organic,Content & SEO,synthetic,26015,1412,16.45,83,65,275.55,0,0
2024-03-21,Google Ads,Search & Shopping,synthetic,35020,1107,500.28,52,44,2428.68,0,0
2024-03-21,Meta Ads,Prospecting & Retargeting,synthetic,44642,934,424.83,38,34,1771.16,0,0
2024-03-21,Email,Lifecycle,synthetic,18194,662,41.73,47,41,356.87,0,0
2024-03-21,Organic,Content & SEO,synthetic,24976,1341,15.80,69,55,309.57,0,0
2024-03-22,Google Ads,Search & Shopping,synthetic,37309,1262,550.07,53,45,2638.84,0,0
2024-03-22,Meta Ads,Prospecting & Retargeting,synthetic,47820,1040,416.79,42,34,1555.54,0,0
2024-03-22,Email,Lifecycle,synthetic,17937,634,47.31,48,41,363.55,0,0
2024-03-22,Organic,Content & SEO,synthetic,25084,1242,15.95,67,52,323.82,0,0
2024-03-23,Google Ads,Search & Shopping,synthetic,44174,1531,582.94,84,69,3186.08,1,0
2024-03-23,Meta Ads,Prospecting & Retargeting,synthetic,39488,849,434.72,34,31,1443.98,0,0
2024-03-23,Email,Lifecycle,synthetic,22398,796,49.33,56,44,656.61,0,0
2024-03-23,Organic,Content & SEO,synthetic,30392,1718,17.52,101,83,446.76,0,0
2024-03-24,Google Ads,Search & Shopping,synthetic,30443,972,445.66,46,39,1589.36,0,0
2024-03-24,Meta Ads,Prospecting & Retargeting,synthetic,34260,697,399.97,28,22,1354.26,0,0
2024-03-24,Email,Lifecycle,synthetic,25200,828,48.44,68,58,573.74,0,0
2024-03-24,Organic,Content & SEO,synthetic,31596,1569,17.73,97,83,434.57,0,0
2024-03-25,Google Ads,Search & Shopping,synthetic,40375,1326,491.11,64,54,2177.60,0,0
2024-03-25,Meta Ads,Prospecting & Retargeting,synthetic,47347,1054,429.29,36,31,1635.17,0,0
2024-03-25,Email,Lifecycle,synthetic,20746,731,50.24,57,49,483.57,0,0
2024-03-25,Organic,Content & SEO,synthetic,28714,1541,17.91,82,68,372.36,0,0
2024-03-26,Google Ads,Search & Shopping,synthetic,38964,1225,508.64,60,49,2621.15,0,0
2024-03-26,Meta Ads,Prospecting & Retargeting,synthetic,44278,911,462.20,34,26,1709.09,0,0
2024-03-26,Email,Lifecycle,synthetic,20256,701,49.94,52,46,484.06,0,0
2024-03-26,Organic,Content & SEO,synthetic,24357,1303,16.36,64,50,323.01,0,0
2024-03-27,Google Ads,Search & Shopping,synthetic,30056,935,465.67,47,38,1644.32,0,0
2024-03-27,Meta Ads,Prospecting & Retargeting,synthetic,48408,1014,437.70,32,27,2169.31,0,0
2024-03-27,Email,Lifecycle,synthetic,18648,633,48.57,41,32,423.86,0,0
2024-03-27,Organic,Content & SEO,synthetic,35972,2140,19.48,138,117,477.20,1,0
2024-03-28,Google Ads,Search & Shopping,synthetic,39400,1271,491.80,60,49,2121.41,0,0
2024-03-28,Meta Ads,Prospecting & Retargeting,synthetic,52996,1138,447.34,41,31,1909.65,0,0
2024-03-28,Email,Lifecycle,synthetic,16425,584,45.72,43,35,361.29,0,0
2024-03-28,Organic,Content & SEO,synthetic,26243,1450,19.32,82,69,414.08,1,0
2024-03-29,Google Ads,Search & Shopping,synthetic,40378,1278,527.31,62,49,2934.27,0,0
2024-03-29,Meta Ads,Prospecting & Retargeting,synthetic,63102,1374,544.65,58,47,2900.97,1,0
2024-03-29,Email,Lifecycle,synthetic,18538,623,48.43,47,42,514.07,0,0
2024-03-29,Organic,Content & SEO,synthetic,20817,1102,16.32,58,51,312.83,0,0
2024-03-30,Google Ads,Search & Shopping,synthetic,29565,914,506.57,41,33,1979.93,0,0
2024-03-30,Meta Ads,Prospecting & Retargeting,synthetic,36775,768,490.53,29,25,1717.89,0,0
2024-03-30,Email,Lifecycle,synthetic,22950,797,50.69,60,48,549.10,0,0
2024-03-30,Organic,Content & SEO,synthetic,29355,1509,16.02,78,62,327.99,0,0
2024-03-31,Google Ads,Search & Shopping,synthetic,32141,1004,545.94,48,45,1952.42,0,0
2024-03-31,Meta Ads,Prospecting & Retargeting,synthetic,36271,789,470.73,29,24,1450.09,0,0
2024-03-31,Email,Lifecycle,synthetic,24268,839,50.21,68,53,677.49,0,0
2024-03-31,Organic,Content & SEO,synthetic,34015,1792,16.01,104,76,391.43,0,0
2024-04-01,Google Ads,Search & Shopping,synthetic,40309,1193,565.97,56,45,2915.54,0,0
2024-04-01,Meta Ads,Prospecting & Retargeting,synthetic,50400,1095,479.46,42,35,1974.22,0,0
2024-04-01,Email,Lifecycle,synthetic,18961,643,50.13,45,34,433.37,0,0
2024-04-01,Organic,Content & SEO,synthetic,24492,1293,16.04,60,46,322.67,0,0
2024-04-02,Google Ads,Search & Shopping,synthetic,34666,1043,550.99,47,38,2320.86,0,0
2024-04-02,Meta Ads,Prospecting & Retargeting,synthetic,66314,1498,546.08,65,53,2929.80,1,0
2024-04-02,Email,Lifecycle,synthetic,20150,683,48.60,53,42,489.69,0,0
2024-04-02,Organic,Content & SEO,synthetic,24951,1303,15.51,74,60,304.37,0,0
2024-04-03,Google Ads,Search & Shopping,synthetic,37300,1217,577.20,59,52,2579.05,0,0
2024-04-03,Meta Ads,Prospecting & Retargeting,synthetic,43013,882,484.83,35,25,2212.47,0,0
2024-04-03,Email,Lifecycle,synthetic,18137,633,49.45,48,38,406.38,0,0
2024-04-03,Organic,Content & SEO,synthetic,22650,1131,14.77,63,49,252.47,0,0
2024-04-04,Google Ads,Search & Shopping,synthetic,34275,1106,546.04,58,48,2347.48,0,0
2024-04-04,Meta Ads,Prospecting & Retargeting,synthetic,49654,1158,484.41,41,32,1965.04,0,0
2024-04-04,Email,Lifecycle,synthetic,19210,663,48.92,54,43,462.83,0,0
2024-04-04,Organic,Content & SEO,synthetic,27716,1381,14.56,74,62,280.03,0,0
2024-04-05,Google Ads,Search & Shopping,synthetic,41659,1307,575.95,63,51,2653.71,0,0
2024-04-05,Meta Ads,Prospecting & Retargeting,synthetic,46696,936,471.28,38,32,1893.55,0,0
2024-04-05,Email,Lifecycle,synthetic,20765,739,46.65,51,41,468.49,0,0
2024-04-05,Organic,Content & SEO,synthetic,26663,1424,13.99,82,69,266.03,0,0
2024-04-06,Google Ads,Search & Shopping,synthetic,30580,1021,592.56,51,44,1867.19,0,0
2024-04-06,Meta Ads,Prospecting & Retargeting,synthetic,38658,856,454.87,34,28,1504.32,0,0
2024-04-06,Email,Lifecycle,synthetic,19908,693,44.38,49,38,501.53,0,0
2024-04-06,Organic,Content & SEO,synthetic,31048,1621,15.80,82,73,371.77,0,0
2024-04-07,Google Ads,Search & Shopping,synthetic,41116,1511,661.61,89,79,3329.01,1,0
2024-04-07,Meta Ads,Prospecting & Retargeting,synthetic,32775,691,463.67,25,20,1533.39,0,0
2024-04-07,Email,Lifecycle,synthetic,24511,803,46.82,53,42,465.39,0,0
2024-04-07,Organic,Content & SEO,synthetic,32562,1552,14.10,90,78,351.91,0,0
2024-04-08,Google Ads,Search & Shopping,synthetic,38991,1234,551.27,55,43,2515.72,0,0
2024-04-08,Meta Ads,Prospecting & Retargeting,synthetic,42637,959,451.73,39,32,1814.69,0,0
2024-04-08,Email,Lifecycle,synthetic,20723,727,49.32,50,42,539.70,0,0
2024-04-08,Organic,Content & SEO,synthetic,27560,1492,13.89,81,69,294.96,0,0
2024-04-09,Google Ads,Search & Shopping,synthetic,46729,1629,676.11,86,75,4487.63,1,0
2024-04-09,Meta Ads,Prospecting & Retargeting,synthetic,44115,938,457.95,35,28,1712.64,0,0
2024-04-09,Email,Lifecycle,synthetic,19918,683,45.00,47,39,402.52,0,0
2024-04-09,Organic,Content & SEO,synthetic,25660,1335,14.29,68,51,306.26,0,0
2024-04-10,Google Ads,Search & Shopping,synthetic,36085,1151,559.34,53,42,2468.04,0,0
2024-04-10,Meta Ads,Prospecting & Retargeting,synthetic,47162,1038,463.94,34,26,1877.54,0,0
2024-04-10,Email,Lifecycle,synthetic,18097,575,45.15,43,35,382.17,0,0
2024-04-10,Organic,Content & SEO,synthetic,28394,1472,14.39,79,66,274.61,0,0
2024-04-11,Google Ads,Search & Shopping,synthetic,36536,1171,563.30,55,45,2799.61,0,0
2024-04-11,Meta Ads,Prospecting & Retargeting,synthetic,46574,1037,419.95,39,31,1466.95,0,0
2024-04-11,Email,Lifecycle,synthetic,21290,738,42.43,58,51,451.59,0,0
2024-04-11,Organic,Content & SEO,synthetic,27146,1321,14.89,71,67,295.18,0,0
2024-04-12,Google Ads,Search & Shopping,synthetic,44356,1332,579.36,70,54,2832.99,0,0
2024-04-12,Meta Ads,Prospecting & Retargeting,synthetic,51646,1102,416.63,42,35,1808.31,0,0
2024-04-12,Email,Lifecycle,synthetic,18748,652,39.72,46,40,378.19,0,0
2024-04-12,Organic,Content & SEO,synthetic,27355,1382,14.30,76,61,278.22,0,0
2024-04-13,Google Ads,Search & Shopping,synthetic,32529,1030,586.80,47,37,2548.38,0,0
2024-04-13,Meta Ads,Prospecting & Retargeting,synthetic,49407,1105,541.64,45,36,2170.64,1,0
2024-04-13,Email,Lifecycle,synthetic,24196,806,44.34,55,47,469.88,0,0
2024-04-13,Organic,Content & SEO,synthetic,30873,1585,14.73,92,76,295.55,0,0
2024-04-14,Google Ads,Search & Shopping,synthetic,30261,970,549.96,47,41,2116.35,0,0
2024-04-14,Meta Ads,Prospecting & Retargeting,synthetic,42462,891,456.02,32,28,1740.06,0,0
2024-04-14,Email,Lifecycle,synthetic,24798,873,39.55,63,47,512.46,0,0
2024-04-14,Organic,Content & SEO,synthetic,28618,1508,14.56,77,66,298.72,0,0
2024-04-15,Google Ads,Search & Shopping,synthetic,40148,1291,591.78,54,45,2752.11,0,0
2024-04-15,Google Ads,Search & Shopping,synthetic,4818,155,71.01,6,5,330.25,0,0
2024-04-15,Meta Ads,Prospecting & Retargeting,synthetic,52824,1142,431.38,43,32,1730.08,0,0
2024-04-15,Email,Lifecycle,synthetic,19341,658,44.11,48,39,429.81,0,0
2024-04-15,Organic,Content & SEO,synthetic,25045,1321,15.23,73,61,326.96,0,0
2024-04-16,Google Ads,Search & Shopping,synthetic,54381,1894,660.09,103,82,4620.92,1,0
2024-04-16,Meta Ads,Prospecting & Retargeting,synthetic,47036,988,407.24,37,29,1545.50,0,0
2024-04-16,Email,Lifecycle,synthetic,18469,657,41.50,45,37,381.30,0,0
2024-04-16,Organic,Content & SEO,synthetic,24906,1365,15.30,76,67,273.65,0,0
2024-04-17,Google Ads,Search & Shopping,synthetic,44298,1482,542.65,63,48,3027.79,0,0
2024-04-17,Meta Ads,Prospecting & Retargeting,synthetic,55161,1153,403.20,49,40,2019.09,0,0
2024-04-17,Email,Lifecycle,synthetic,20719,719,44.40,51,42,465.58,0,0
2024-04-17,Organic,Content & SEO,synthetic,24638,1262,15.51,69,59,317.09,0,0
2024-04-18,Google Ads,Search & Shopping,synthetic,38276,1218,500.53,54,44,2675.93,0,0
2024-04-18,Meta Ads,Prospecting & Retargeting,synthetic,46344,937,397.59,35,28,1531.56,0,0
2024-04-18,Email,Lifecycle,synthetic,18941,640,42.78,50,41,370.25,0,0
2024-04-18,Organic,Content & SEO,synthetic,23519,1198,14.27,68,61,263.59,0,0
2024-04-19,Google Ads,Search & Shopping,synthetic,37560,1213,505.04,53,43,2569.64,0,0
2024-04-19,Meta Ads,Prospecting & Retargeting,synthetic,47690,1042,412.96,41,36,1461.86,0,0
2024-04-19,Email,Lifecycle,synthetic,21222,771,45.62,59,52,494.78,0,0
2024-04-19,Organic,Content & SEO,synthetic,28128,1447,17.08,73,56,327.39,0,0
2024-04-20,Google Ads,Search & Shopping,synthetic,32093,1001,488.31,42,39,1985.25,0,0
2024-04-20,Meta Ads,Prospecting & Retargeting,synthetic,35999,763,415.35,29,26,1148.01,0,0
2024-04-20,Email,Lifecycle,synthetic,21475,777,44.95,64,51,498.59,0,0
2024-04-20,Organic,Content & SEO,synthetic,32542,1840,15.56,107,88,343.75,0,0
2024-04-21,Google Ads,Search & Shopping,synthetic,30275,929,515.16,46,36,1930.53,0,0
2024-04-21,Meta Ads,Prospecting & Retargeting,synthetic,42414,983,406.44,41,33,1371.35,0,0
2024-04-21,Email,Lifecycle,synthetic,26661,993,47.32,65,53,576.84,0,0
2024-04-21,Organic,Content & SEO,synthetic,43297,2442,19.20,147,113,637.04,1,0
2024-04-22,Google Ads,Search & Shopping,synthetic,41285,1318,475.49,60,49,2499.26,0,0
2024-04-22,Meta Ads,Prospecting & Retargeting,synthetic,48855,1002,410.30,36,28,1751.54,0,0
2024-04-22,Email,Lifecycle,synthetic,18755,638,48.70,47,40,466.00,0,0
2024-04-22,Organic,Content & SEO,synthetic,27226,1491,16.51,80,73,321.74,0,0
2024-04-23,Google Ads,Search & Shopping,synthetic,38561,1204,508.38,51,39,2355.52,0,0
2024-04-23,Meta Ads,Prospecting & Retargeting,synthetic,51231,1027,414.96,39,32,1877.81,0,0
2024-04-23,Email,Lifecycle,synthetic,18932,631,48.65,46,37,457.63,0,0
2024-04-23,Organic,Content & SEO,synthetic,35932,2137,19.30,136,109,551.24,1,0
2024-04-24,Google Ads,Search & Shopping,synthetic,40025,1245,511.48,55,44,2621.31,0,0
2024-04-24,Meta Ads,Prospecting & Retargeting,synthetic,52921,1084,451.01,40,32,1886.56,0,0
2024-04-24,Email,Lifecycle,synthetic,20173,719,52.63,55,44,532.94,0,0
2024-04-24,Organic,Content & SEO,synthetic,24794,1338,15.89,64,50,292.86,0,0
2024-04-25,Google Ads,Search & Shopping,synthetic,46369,1629,623.54,94,79,3702.51,1,0
2024-04-25,Meta Ads,Prospecting & Retargeting,synthetic,51364,1062,475.67,39,31,2074.23,0,0
2024-04-25,Email,Lifecycle,synthetic,16030,553,48.61,40,34,428.58,0,0
2024-04-25,Organic,Content & SEO,synthetic,23232,1237,17.42,60,53,308.47,0,0
2024-04-26,Google Ads,Search & Shopping,synthetic,34937,1059,485.07,47,39,2576.91,0,0
2024-04-26,Meta Ads,Prospecting & Retargeting,synthetic,51462,1092,448.88,48,41,1973.98,0,0
2024-04-26,Email,Lifecycle,synthetic,21625,791,52.83,65,52,635.30,0,0
2024-04-26,Organic,Content & SEO,synthetic,25905,1371,17.76,62,48,325.90,0,0
2024-04-27,Google Ads,Search & Shopping,synthetic,28179,925,486.77,45,38,1940.97,0,0
2024-04-27,Meta Ads,Prospecting & Retargeting,synthetic,39222,813,454.75,33,29,1546.74,0,0
2024-04-27,Email,Lifecycle,synthetic,24661,878,53.94,61,49,585.80,0,0
2024-04-27,Organic,Content & SEO,synthetic,35691,1852,16.95,94,79,403.61,0,0
2024-04-28,Google Ads,Search & Shopping,synthetic,30334,983,508.96,43,36,2086.73,0,0
2024-04-28,Meta Ads,Prospecting & Retargeting,synthetic,43072,999,542.03,42,35,1968.93,1,0
2024-04-28,Email,Lifecycle,synthetic,25252,903,53.24,66,59,708.87,0,0
2024-04-28,Organic,Content & SEO,synthetic,31306,1556,15.64,77,60,447.63,0,0
2024-04-29,Google Ads,Search & Shopping,synthetic,37170,1148,541.89,55,48,2848.99,0,0
2024-04-29,Meta Ads,Prospecting & Retargeting,synthetic,54687,1182,491.94,42,35,2427.04,0,0
2024-04-29,Email,Lifecycle,synthetic,19697,706,47.42,52,42,486.48,0,0
2024-04-29,Organic,Content & SEO,synthetic,29608,1628,15.77,95,79,324.03,0,0
2024-04-30,Google Ads,Search & Shopping,synthetic,36498,1052,535.55,54,41,2749.09,0,0
2024-04-30,Meta Ads,Prospecting & Retargeting,synthetic,56102,1239,492.93,45,40,2235.47,0,0
2024-04-30,Email,Lifecycle,synthetic,26137,970,60.42,79,61,701.98,1,0
2024-04-30,Organic,Content & SEO,synthetic,25276,1245,15.46,69,51,299.73,0,0
2024-05-01,Google Ads,Search & Shopping,synthetic,38183,1270,574.71,59,47,2872.16,0,0
2024-05-01,Meta Ads,Prospecting & Retargeting,synthetic,44391,1004,537.80,38,30,1990.86,0,0
2024-05-01,Email,Lifecycle,synthetic,19357,633,47.82,46,40,531.97,0,0
2024-05-01,Organic,Content & SEO,synthetic,26069,1303,16.06,72,55,340.30,0,0
2024-05-02,Google Ads,Search & Shopping,synthetic,41118,1312,504.76,58,46,2347.57,0,0
2024-05-02,Meta Ads,Prospecting & Retargeting,synthetic,43678,971,447.92,39,31,1841.98,0,0
2024-05-02,Email,Lifecycle,synthetic,19297,669,51.95,49,41,514.86,0,0
2024-05-02,Organic,Content & SEO,synthetic,27713,1482,16.11,73,65,327.01,0,0
2024-05-03,Google Ads,Search & Shopping,synthetic,38257,1274,572.78,53,44,3424.78,0,0
2024-05-03,Meta Ads,Prospecting & Retargeting,synthetic,47857,947,481.68,37,32,1948.47,0,0
2024-05-03,Email,Lifecycle,synthetic,20311,721,50.07,56,45,520.03,0,0
2024-05-03,Organic,Content & SEO,synthetic,24059,1273,14.83,73,56,244.01,0,0
2024-05-04,Google Ads,Search & Shopping,synthetic,28808,1014,610.84,46,40,2129.10,0,0
2024-05-04,Meta Ads,Prospecting & Retargeting,synthetic,44373,936,453.65,34,29,1530.26,0,0
2024-05-04,Email,Lifecycle,synthetic,25580,876,49.25,67,54,515.54,0,0
2024-05-04,Organic,Content & SEO,synthetic,33306,1750,14.99,90,72,371.08,0,0
2024-05-05,Google Ads,Search & Shopping,synthetic,32979,1053,583.70,54,45,2364.58,0,0
2024-05-05,Meta Ads,Prospecting & Retargeting,synthetic,38048,796,517.78,33,27,1632.68,0,0
2024-05-05,Email,Lifecycle,synthetic,30784,1081,54.80,91,69,805.76,1,0
2024-05-05,Organic,Content & SEO,synthetic,29825,1560,15.34,86,67,368.44,0,0
2024-05-06,Google Ads,Search & Shopping,synthetic,42159,1341,564.89,63,54,3355.83,0,0
2024-05-06,Meta Ads,Prospecting & Retargeting,synthetic,67622,1607,558.12,67,57,3476.92,1,0
2024-05-06,Email,Lifecycle,synthetic,19946,694,47.16,48,38,552.10,0,0
2024-05-06,Organic,Content & SEO,synthetic,25730,1277,14.70,65,52,244.86,0,0
2024-05-07,Meta Ads,Prospecting & Retargeting,synthetic,49810,1075,454.82,40,33,2041.53,0,0
2024-05-07,Email,Lifecycle,synthetic,19640,698,45.52,46,37,433.16,0,0
2024-05-07,Organic,Content & SEO,synthetic,22886,1246,14.69,70,56,260.09,0,0
2024-05-08,Google Ads,Search & Shopping,synthetic,34372,1067,528.31,51,41,2473.13,0,0
2024-05-08,Meta Ads,Prospecting & Retargeting,synthetic,49933,1120,452.75,42,35,1939.25,0,0
2024-05-08,Email,Lifecycle,synthetic,23371,849,48.84,61,51,569.39,0,0
2024-05-08,Organic,Content & SEO,synthetic,38385,2242,17.34,124,108,464.55,1,0
2024-05-09,Google Ads,Search & Shopping,synthetic,42878,1395,569.11,70,57,2973.53,0,0
2024-05-09,Meta Ads,Prospecting & Retargeting,synthetic,47958,1075,451.36,37,32,1795.98,0,0
2024-05-09,Email,Lifecycle,synthetic,19130,640,45.39,48,42,465.75,0,0
2024-05-09,Organic,Content & SEO,synthetic,27847,1529,14.49,82,69,272.33,0,0
2024-05-10,Google Ads,Search & Shopping,synthetic,44026,1379,560.96,61,56,3141.98,0,0
2024-05-10,Meta Ads,Prospecting & Retargeting,synthetic,48592,1014,448.30,36,27,1838.85,0,0
2024-05-10,Email,Lifecycle,synthetic,22308,709,44.21,47,35,466.84,0,0
2024-05-10,Organic,Content & SEO,synthetic,26134,1477,14.21,69,53,261.22,0,0
2024-05-11,Google Ads,Search & Shopping,synthetic,29499,846,554.02,39,33,2260.27,0,0
2024-05-11,Meta Ads,Prospecting & Retargeting,synthetic,40175,853,472.67,32,29,1498.00,0,0
2024-05-11,Email,Lifecycle,synthetic,26687,907,43.92,58,48,525.83,0,0
2024-05-11,Organic,Content & SEO,synthetic,35903,1810,15.05,90,70,364.86,0,0
2024-05-12,Google Ads,Search & Shopping,synthetic,31757,1049,552.59,50,40,2317.44,0,0
2024-05-12,Meta Ads,Prospecting & Retargeting,synthetic,43885,974,433.81,38,29,1523.25,0,0
2024-05-12,Email,Lifecycle,synthetic,25374,885,43.68,72,55,588.49,0,0
2024-05-12,Organic,Content & SEO,synthetic,32541,1577,15.63,85,64,375.66,0,0
2024-05-13,Google Ads,Search & Shopping,synthetic,55517,1972,663.25,102,85,4249.55,1,0
2024-05-13,Meta Ads,Prospecting & Retargeting,synthetic,49342,1070,379.36,40,30,1564.41,0,0
2024-05-13,Email,Lifecycle,synthetic,20763,723,45.63,57,47,431.69,0,0
2024-05-13,Organic,Content & SEO,synthetic,25827,1324,15.93,72,58,342.40,0,0
2024-05-14,Google Ads,Search & Shopping,synthetic,38935,1272,559.20,59,52,2615.05,0,0
2024-05-14,Meta Ads,Prospecting & Retargeting,synthetic,48210,1006,428.90,38,33,1723.10,0,0
2024-05-14,Email,Lifecycle,synthetic,20100,730,39.21,52,43,410.16,0,0
2024-05-14,Organic,Content & SEO,synthetic,24899,1371,14.28,76,60,312.34,0,0
2024-05-15,Google Ads,Search & Shopping,synthetic,44567,1406,538.41,72,56,2799.10,0,0
2024-05-15,Meta Ads,Prospecting & Retargeting,synthetic,50372,1066,421.15,38,32,2000.93,0,0
2024-05-15,Email,Lifecycle,synthetic,20077,713,44.99,55,48,539.14,0,0
2024-05-15,Organic,Content & SEO,synthetic,25389,1410,14.34,79,63,303.99,0,0
2024-05-16,Google Ads,Search & Shopping,synthetic,50277,1661,591.60,90,79,4043.79,1,0
2024-05-16,Meta Ads,Prospecting & Retargeting,synthetic,56785,1211,391.18,44,34,1759.59,0,0
2024-05-16,Email,Lifecycle,synthetic,20026,662,45.74,49,39,436.08,0,0
2024-05-16,Organic,Content & SEO,synthetic,25846,1323,15.09,74,63,327.89,0,0
2024-05-17,Google Ads,Search & Shopping,synthetic,46609,1455,484.77,63,53,3096.97,0,0
2024-05-17,Meta Ads,Prospecting & Retargeting,synthetic,47894,998,407.32,37,30,1673.75,0,0
2024-05-17,Email,Lifecycle,synthetic,20384,739,44.77,52,44,476.39,0,0
2024-05-17,Organic,Content & SEO,synthetic,25256,1337,16.26,73,60,361.22,0,0
2024-05-18,Google Ads,Search & Shopping,synthetic,29407,971,513.20,42,34,2173.70,0,0
2024-05-18,Meta Ads,Prospecting & Retargeting,synthetic,40092,862,419.31,33,28,1707.93,0,0
2024-05-18,Email,Lifecycle,synthetic,24186,840,46.51,65,52,625.54,0,0
